id,key,value,type
1399787218,source,massdot_import_081211,regular
1399787277,attribution,massDOT,regular
1399787277,bus,yes,regular
1399787277,highway,bus_stop,regular
1399787277,name,Main St @ Oak St,regular
1399787277,network,MBTA,regular
1399787277,operator,MBTA,regular
1399787277,public_transport,stop_position,regular
1399787277,ref,2839,regular
1399787277,source,massdot_import_081211,regular
1399787321,attribution,massDOT,regular
1399787321,bus,yes,regular
1399787321,highway,bus_stop,regular
1399787321,name,Main St @ Park St,regular
1399787321,network,MBTA,regular
1399787321,operator,MBTA,regular
1399787321,public_transport,stop_position,regular
1399787321,ref,28281,regular
1399787321,source,massdot_import_081211,regular
1399787389,attribution,massDOT,regular
1399787389,bus,yes,regular
1399787389,highway,bus_stop,regular
1399787389,name,Main St @ Prescott St,regular
1399787389,network,MBTA,regular
1399787389,operator,MBTA,regular
1399787389,public_transport,stop_position,regular
1399787389,ref,5399,regular
1399787389,source,massdot_import_081211,regular
1399787490,attribution,massDOT,regular
1399787490,bus,yes,regular
1399787490,highway,bus_stop,regular
1399787490,name,Main St @ School St,regular
1399787490,network,MBTA,regular
1399787490,operator,MBTA,regular
1399787490,public_transport,stop_position,regular
1399787490,ref,2837,regular
1399787490,source,massdot_import_081211,regular
1399787588,attribution,massDOT,regular
1399787588,bus,yes,regular
1399787588,highway,bus_stop,regular
1399787588,name,Main St @ Thaxter St,regular
1399787588,network,MBTA,regular
1399787588,operator,MBTA,regular
1399787588,public_transport,stop_position,regular
1399787588,ref,8816,regular
1399787588,source,massdot_import_081211,regular
1399787611,attribution,massDOT,regular
1399787611,bus,yes,regular
1399787611,highway,bus_stop,regular
1399787611,name,Main St @ Union St,regular
1399787611,network,MBTA,regular
1399787611,operator,MBTA,regular
1399787611,public_transport,stop_position,regular
1399787611,ref,12826,regular
1399787611,source,massdot_import_081211,regular
1399787674,attribution,massDOT,regular
1399787674,bus,yes,regular
1399787674,highway,bus_stop,regular
1399787674,name,Main St @ Walker St,regular
1399787674,network,MBTA,regular
1399787674,operator,MBTA,regular
1399787674,public_transport,stop_position,regular
1399787674,ref,2838,regular
1399787674,source,massdot_import_081211,regular
1399787728,attribution,massDOT,regular
1399787728,bus,yes,regular
1399787728,highway,bus_stop,regular
1399787728,name,Main St @ Wellesley St,regular
1399787728,network,MBTA,regular
1399787728,operator,MBTA,regular
1399787728,public_transport,stop_position,regular
1399787728,ref,5294,regular
1399787728,source,massdot_import_081211,regular
1399787781,attribution,massDOT,regular
1399787781,bus,yes,regular
1399787781,highway,bus_stop,regular
1399787781,name,Main St @ Windsor Rd,regular
1399787781,network,MBTA,regular
1399787781,operator,MBTA,regular
1399787781,public_transport,stop_position,regular
1399787781,ref,5293,regular
1399787781,source,massdot_import_081211,regular
1399787827,attribution,massDOT,regular
1399787827,bus,yes,regular
1399787827,highway,bus_stop,regular
1399787827,name,Main St opp Chestnut St,regular
1399787827,network,MBTA,regular
1399787827,operator,MBTA,regular
1399787827,public_transport,stop_position,regular
1399787827,ref,8817,regular
1399787827,source,massdot_import_081211,regular
1399787883,attribution,massDOT,regular
1399787883,bus,yes,regular
1399787883,highway,bus_stop,regular
1399787883,name,Main St opp Henry St,regular
1399787883,network,MBTA,regular
1399787883,operator,MBTA,regular
1399787883,public_transport,stop_position,regular
1399787883,ref,5301,regular
1399787883,source,massdot_import_081211,regular
1399787940,attribution,massDOT,regular
1399787940,bus,yes,regular
1399787940,highway,bus_stop,regular
1399787940,name,Main St opp Schraffts Bldg,regular
1399787940,network,MBTA,regular
1399787940,operator,MBTA,regular
1399787940,public_transport,stop_position,regular
1399787940,ref,12821,regular
1399787940,source,massdot_import_081211,regular
1399788015,attribution,massDOT,regular
1399788015,bus,yes,regular
1399788015,highway,bus_stop,regular
1399788015,name,Market St @ Arlington St,regular
1399788015,network,MBTA,regular
1399788015,operator,MBTA,regular
1399788015,public_transport,stop_position,regular
1399788015,ref,1083,regular
1399788015,source,massdot_import_081211,regular
1399788019,attribution,massDOT,regular
1399788019,bus,yes,regular
1399788019,highway,bus_stop,regular
1399788019,name,Market St @ Centola St,regular
1399788019,network,MBTA,regular
1399788019,operator,MBTA,regular
1399788019,public_transport,stop_position,regular
1399788019,ref,1041,regular
1399788019,source,massdot_import_081211,regular
1399788026,attribution,massDOT,regular
1399788026,bus,yes,regular
1399788026,highway,bus_stop,regular
1399788026,name,Market St @ Guest St,regular
1399788026,network,MBTA,regular
1399788026,operator,MBTA,regular
1399788026,public_transport,stop_position,regular
1399788026,ref,1040,regular
1399788026,source,massdot_import_081211,regular
1399788029,attribution,massDOT,regular
1399788029,bus,yes,regular
1399788029,highway,bus_stop,regular
1399788029,name,Market St @ Morrow Rd,regular
1399788029,network,MBTA,regular
1399788029,operator,MBTA,regular
1399788029,public_transport,stop_position,regular
1399788029,ref,1037,regular
1399788029,source,massdot_import_081211,regular
1399788033,attribution,massDOT,regular
1399788033,bus,yes,regular
1399788033,highway,bus_stop,regular
1399788033,name,Market St @ N Beacon St,regular
1399788033,network,MBTA,regular
1399788033,operator,MBTA,regular
1399788033,public_transport,stop_position,regular
1399788033,ref,1080,regular
1399788033,source,massdot_import_081211,regular
1399788036,attribution,massDOT,regular
1399788036,bus,yes,regular
1399788036,highway,bus_stop,regular
1399788036,name,Market St @ Washington St,regular
1399788036,network,MBTA,regular
1399788036,operator,MBTA,regular
1399788036,public_transport,stop_position,regular
1399788036,ref,1084,regular
1399788036,source,massdot_import_081211,regular
1399788039,attribution,massDOT,regular
1399788039,bus,yes,regular
1399788039,highway,bus_stop,regular
1399788039,name,Market St opp Faneuil St,regular
1399788039,network,MBTA,regular
1399788039,operator,MBTA,regular
1399788039,public_transport,stop_position,regular
1399788039,ref,1081,regular
1399788039,source,massdot_import_081211,regular
1399788067,attribution,massDOT,regular
1399788067,bus,yes,regular
1399788067,highway,bus_stop,regular
1399788067,name,Martha Rd @ Amy Court,regular
1399788067,network,MBTA,regular
1399788067,operator,MBTA,regular
1399788067,public_transport,stop_position,regular
1399788067,ref,14159,regular
1399788067,source,massdot_import_081211,regular
1399788078,attribution,massDOT,regular
1399788078,bus,yes,regular
1399788078,highway,bus_stop,regular
1399788078,name,Massachusetts Ave @ Albany St,regular
1399788078,network,MBTA,regular
1399788078,operator,MBTA,regular
1399788078,public_transport,stop_position,regular
1399788078,ref,99,regular
1399788078,source,massdot_import_081211,regular
1399788102,attribution,massDOT,regular
1399788102,bus,yes,regular
1399788102,highway,bus_stop,regular
1399788102,name,Massachusetts Ave @ Beacon St,regular
1399788102,network,MBTA,regular
1399788102,operator,MBTA,regular
1399788102,public_transport,stop_position,regular
1399788102,ref,95,regular
1399788102,source,massdot_import_081211,regular
1399788120,attribution,massDOT,regular
1399788120,bus,yes,regular
1399788120,highway,bus_stop,regular
1399788120,name,Massachusetts Ave @ Boulevard Rd,regular
1399788120,network,MBTA,regular
1399788120,operator,MBTA,regular
1399788120,public_transport,stop_position,regular
1399788120,ref,22671,regular
1399788120,source,massdot_import_081211,regular
1399788155,attribution,massDOT,regular
1399788155,bus,yes,regular
1399788155,highway,bus_stop,regular
1399788155,name,Massachusetts Ave @ Cedar St,regular
1399788155,network,MBTA,regular
1399788155,operator,MBTA,regular
1399788155,public_transport,stop_position,regular
1399788155,ref,2270,regular
1399788155,source,massdot_import_081211,regular
1399788194,attribution,massDOT,regular
1399788194,bus,yes,regular
1399788194,highway,bus_stop,regular
1399788194,name,Massachusetts Ave @ Clearway St,regular
1399788194,network,MBTA,regular
1399788194,operator,MBTA,regular
1399788194,public_transport,stop_position,regular
1399788194,ref,91,regular
1399788194,source,massdot_import_081211,regular
1399788245,bus,yes,regular
1399788245,highway,bus_stop,regular
1399788245,name,Massachusetts Ave @ Cottage Park Ave,regular
1399788245,network,MBTA,regular
1399788245,operator,MBTA,regular
1399788245,public_transport,stop_position,regular
1399788245,ref,2269,regular
1399788273,attribution,massDOT,regular
1399788273,bus,yes,regular
1399788273,highway,bus_stop,regular
1399788273,name,Massachusetts Ave @ Davenport St,regular
1399788273,network,MBTA,regular
1399788273,operator,MBTA,regular
1399788273,public_transport,stop_position,regular
1399788273,ref,2316,regular
1399788273,source,massdot_import_081211,regular
1399788280,attribution,massDOT,regular
1399788280,bus,yes,regular
1399788280,highway,bus_stop,regular
1399788280,name,Massachusetts Ave @ Forest St,regular
1399788280,network,MBTA,regular
1399788280,operator,MBTA,regular
1399788280,public_transport,stop_position,regular
1399788280,ref,2314,regular
1399788280,source,massdot_import_081211,regular
1399788291,attribution,massDOT,regular
1399788291,bus,yes,regular
1399788291,highway,bus_stop,regular
1399788291,name,Massachusetts Ave @ Garfield St,regular
1399788291,network,MBTA,regular
1399788291,operator,MBTA,regular
1399788291,public_transport,stop_position,regular
1399788291,ref,2313,regular
1399788291,source,massdot_import_081211,regular
1399788295,attribution,massDOT,regular
1399788295,bus,yes,regular
1399788295,highway,bus_stop,regular
1399788295,name,Massachusetts Ave @ Hancock St,regular
1399788295,network,MBTA,regular
1399788295,operator,MBTA,regular
1399788295,public_transport,stop_position,regular
1399788295,ref,69,regular
1399788295,source,massdot_import_081211,regular
1399788303,attribution,massDOT,regular
1399788303,bus,yes,regular
1399788303,highway,bus_stop,regular
1399788303,name,Massachusetts Ave @ Lancaster St,regular
1399788303,network,MBTA,regular
1399788303,operator,MBTA,regular
1399788303,public_transport,stop_position,regular
1399788303,ref,2303,regular
1399788303,source,massdot_import_081211,regular
1399788323,attribution,massDOT,regular
1399788323,bus,yes,regular
1399788323,highway,bus_stop,regular
1399788323,name,Massachusetts Ave @ Memorial Dr,regular
1399788323,network,MBTA,regular
1399788323,operator,MBTA,regular
1399788323,public_transport,stop_position,regular
1399788323,ref,76,regular
1399788323,source,massdot_import_081211,regular
1399788328,attribution,massDOT,regular
1399788328,bus,yes,regular
1399788328,highway,bus_stop,regular
1399788328,name,Massachusetts Ave @ Milton St,regular
1399788328,network,MBTA,regular
1399788328,operator,MBTA,regular
1399788328,public_transport,stop_position,regular
1399788328,ref,2266,regular
1399788328,source,massdot_import_081211,regular
1399788338,attribution,massDOT,regular
1399788338,bus,yes,regular
1399788338,highway,bus_stop,regular
1399788338,name,Massachusetts Ave @ Norris St,regular
1399788338,network,MBTA,regular
1399788338,operator,MBTA,regular
1399788338,public_transport,stop_position,regular
1399788338,ref,2296,regular
1399788338,source,massdot_import_081211,regular
1399788344,attribution,massDOT,regular
1399788344,bus,yes,regular
1399788344,highway,bus_stop,regular
1399788344,name,Massachusetts Ave @ Palmer St,regular
1399788344,network,MBTA,regular
1399788344,operator,MBTA,regular
1399788344,public_transport,stop_position,regular
1399788344,ref,2280,regular
1399788344,source,massdot_import_081211,regular
1399788366,attribution,massDOT,regular
1399788366,bus,yes,regular
1399788366,highway,bus_stop,regular
1399788366,name,Massachusetts Ave @ Quincy St,regular
1399788366,network,MBTA,regular
1399788366,operator,MBTA,regular
1399788366,public_transport,stop_position,regular
1399788366,ref,109,regular
1399788366,source,massdot_import_081211,regular
